transaction_id,customer_id,age,account_balance,transaction_amount,transaction_type,merchant_category,device_type,transaction_location,is_foreign_transaction,failed_attempts_last_24h,avg_transaction_amount,transaction_frequency_24h,amount_deviation,is_fraud
TXN9359,CUST1007,57,466004,2068.89,ATM,Restaurant,Web,USA,0,0,1833,5,235.89,0
TXN9360,CUST995,22,419322,6209.16,UPI,Restaurant,Mobile,India,0,0,4566,2,1643.16,0
TXN9361,CUST937,52,352136,3198.0,UPI,Travel,Web,USA,0,0,1693,5,1505.0,0
TXN9362,CUST1209,29,111317,1797.19,POS,Electronics,Mobile,UK,1,3,3930,9,2132.81,0
TXN9363,CUST1927,60,470987,338.57,UPI,Electronics,Mobile,India,0,5,1202,5,863.43,1
TXN9364,CUST1102,64,432947,5349.14,UPI,Travel,Mobile,Nigeria,0,2,2963,8,2386.14,0
TXN9365,CUST823,60,294197,2253.95,POS,Travel,Web,USA,1,3,2414,7,160.05,0
TXN9366,CUST1008,49,56123,3035.3,ATM,Electronics,Mobile,USA,1,2,4024,5,988.7,0
TXN9367,CUST1356,29,94847,2951.3,POS,Restaurant,Web,USA,1,0,2674,5,277.3,0
TXN9368,CUST1690,30,353528,403.31,POS,Grocery,Web,UK,1,0,998,9,594.69,0
TXN9369,CUST96,68,119135,3911.32,ATM,Grocery,Web,UK,0,3,2892,8,1019.32,0
TXN9370,CUST585,30,475270,1396.88,Online,Grocery,Mobile,Nigeria,0,5,2145,5,748.12,1
TXN9371,CUST1568,30,460424,1750.96,ATM,Travel,Web,Nigeria,1,3,1894,9,143.04,0
TXN9372,CUST1017,56,339239,2365.89,ATM,Electronics,Web,USA,0,3,2454,8,88.11,0
TXN9373,CUST1424,19,73830,643.76,ATM,Restaurant,Mobile,UK,0,5,1755,7,1111.24,1
TXN9374,CUST1195,67,27363,2572.61,POS,Travel,Web,USA,0,1,1753,4,819.61,0
TXN9375,CUST1716,47,259769,3171.88,UPI,Grocery,Web,UK,1,1,4182,6,1010.12,0
TXN9376,CUST624,58,461200,1121.44,ATM,Grocery,Web,Nigeria,1,0,3897,5,2775.56,0
TXN9377,CUST1520,49,295158,2633.17,UPI,Electronics,Web,USA,1,1,4569,10,1935.83,0
TXN9378,CUST274,51,328040,571.54,POS,Restaurant,Web,Nigeria,0,3,804,8,232.46,0
TXN9379,CUST1815,55,349107,6264.67,UPI,Electronics,Web,USA,0,3,4839,6,1425.67,0
TXN9380,CUST1331,25,353975,5401.37,ATM,Restaurant,Web,UK,1,0,3714,4,1687.37,0
TXN9381,CUST964,66,231633,3339.91,Online,Electronics,Web,Nigeria,1,5,4141,10,801.09,1
TXN9382,CUST1166,58,477975,7626.39,POS,Restaurant,Web,Nigeria,0,0,3684,7,3942.39,0
TXN9383,CUST1274,19,117426,1519.37,ATM,Grocery,Web,Nigeria,0,5,2347,2,827.63,1
TXN9384,CUST1500,28,349220,5917.35,UPI,Grocery,Mobile,Nigeria,1,5,4219,5,1698.35,1
TXN9385,CUST1894,38,152893,2796.32,UPI,Restaurant,Mobile,India,1,4,1607,7,1189.32,1
TXN9386,CUST55,26,347300,3425.61,Online,Grocery,Mobile,Nigeria,1,3,4468,3,1042.39,0
TXN9387,CUST271,46,94555,496.5,POS,Grocery,Web,Nigeria,0,4,515,7,18.5,1
TXN9388,CUST274,20,315352,865.23,ATM,Electronics,Mobile,UK,0,5,1222,1,356.77,1
TXN9389,CUST929,34,428634,3450.15,UPI,Grocery,Web,Nigeria,1,0,4377,8,926.85,0
TXN9390,CUST935,66,8001,2016.26,UPI,Travel,Web,India,1,3,3846,10,1829.74,0
TXN9391,CUST1058,68,108610,2191.6,ATM,Restaurant,Mobile,Nigeria,1,3,1565,2,626.6,0
TXN9392,CUST1077,61,278794,1069.52,POS,Travel,Mobile,Nigeria,0,2,3353,3,2283.48,0
TXN9393,CUST1451,24,317717,1436.71,UPI,Travel,Web,India,1,3,1806,4,369.29,0
TXN9394,CUST1998,55,11280,3155.72,ATM,Travel,Mobile,India,0,2,3926,1,770.28,0
TXN9395,CUST1254,35,190832,3900.2,POS,Restaurant,Web,Nigeria,1,4,4595,3,694.8,1
TXN9396,CUST861,19,183491,889.38,ATM,Restaurant,Mobile,UK,1,2,1017,5,127.62,0
TXN9397,CUST979,38,426773,6179.92,Online,Restaurant,Mobile,USA,0,1,3847,9,2332.92,0
TXN9398,CUST1917,49,82573,2394.21,ATM,Electronics,Web,UK,0,4,1305,7,1089.21,1
TXN9399,CUST1704,39,346753,2640.77,Online,Restaurant,Mobile,India,1,1,2725,6,84.23,0
TXN9400,CUST1887,28,420303,100.0,POS,Electronics,Web,Nigeria,0,4,2744,1,2644.0,1
TXN9401,CUST549,31,355230,1253.47,ATM,Electronics,Web,Nigeria,0,2,1307,5,53.53,0
TXN9402,CUST1469,51,412144,628.36,Online,Electronics,Web,Nigeria,0,4,524,4,104.36,1
TXN9403,CUST1154,30,233058,1006.56,UPI,Travel,Mobile,India,0,1,1607,4,600.44,0
TXN9404,CUST726,39,403032,1836.41,POS,Grocery,Mobile,UK,0,3,1297,2,539.41,0
TXN9405,CUST1376,61,240254,2090.79,Online,Travel,Web,Nigeria,1,5,2118,3,27.21,1
TXN9406,CUST1406,22,183047,4204.37,UPI,Restaurant,Mobile,India,0,2,4100,4,104.37,0
TXN9407,CUST508,30,195586,5007.81,POS,Electronics,Mobile,India,1,3,3778,6,1229.81,0
TXN9408,CUST1866,49,444448,2834.76,ATM,Electronics,Mobile,India,0,4,3717,10,882.24,1
TXN9409,CUST1715,50,368878,1013.47,POS,Grocery,Web,USA,1,4,918,1,95.47,1
TXN9410,CUST362,56,428103,3069.55,Online,Restaurant,Mobile,USA,0,3,3959,3,889.45,0
TXN9411,CUST1458,22,310580,4617.7,ATM,Restaurant,Mobile,UK,1,4,3388,4,1229.7,1
TXN9412,CUST1069,44,19813,8247.46,ATM,Grocery,Mobile,India,0,5,4864,1,3383.46,1
TXN9413,CUST1792,38,256137,4933.18,Online,Travel,Mobile,India,1,4,4242,1,691.18,1
TXN9414,CUST1250,36,463752,2130.66,Online,Restaurant,Mobile,USA,1,0,2342,9,211.34,0
TXN9415,CUST521,59,132093,2991.98,POS,Restaurant,Web,Nigeria,1,3,3620,3,628.02,0
TXN9416,CUST556,65,189431,234.89,Online,Electronics,Mobile,Nigeria,1,0,1906,5,1671.11,0
TXN9417,CUST1831,20,42532,2679.1,ATM,Electronics,Mobile,UK,0,2,4607,9,1927.9,0
TXN9418,CUST765,43,239051,1332.57,ATM,Grocery,Mobile,Nigeria,0,3,1451,2,118.43,0
TXN9419,CUST1492,55,139913,1709.77,UPI,Travel,Web,USA,0,4,1631,2,78.77,1
TXN9420,CUST1048,45,117219,4426.66,Online,Restaurant,Mobile,Nigeria,0,0,3331,6,1095.66,0
TXN9421,CUST280,22,73760,1365.25,UPI,Electronics,Web,Nigeria,0,1,1028,8,337.25,0
TXN9422,CUST640,49,228364,663.78,ATM,Travel,Web,USA,0,3,765,5,101.22,0
TXN9423,CUST1882,48,457602,2935.34,POS,Restaurant,Web,UK,0,5,2393,6,542.34,1
TXN9424,CUST216,22,331685,611.21,UPI,Restaurant,Mobile,Nigeria,0,5,543,4,68.21,1
TXN9425,CUST802,29,64420,4297.69,Online,Electronics,Mobile,UK,0,4,4485,6,187.31,1
TXN9426,CUST1164,21,146220,3062.28,Online,Grocery,Mobile,UK,0,2,2597,5,465.28,0
TXN9427,CUST1184,30,187376,4009.62,UPI,Restaurant,Web,Nigeria,1,3,3704,5,305.62,0
TXN9428,CUST1514,60,382023,4786.05,POS,Restaurant,Mobile,USA,0,3,4525,7,261.05,0
TXN9429,CUST593,59,450619,2800.88,ATM,Grocery,Mobile,UK,0,5,3635,6,834.12,1
TXN9430,CUST540,62,141785,186.59,POS,Travel,Mobile,Nigeria,1,2,1757,1,1570.41,0
TXN9431,CUST1342,58,226521,4571.79,Online,Electronics,Web,Nigeria,0,1,4835,10,263.21,0
TXN9432,CUST831,34,390406,1661.08,POS,Grocery,Web,Nigeria,1,4,2615,7,953.92,1
TXN9433,CUST1300,28,203348,5478.32,ATM,Grocery,Mobile,Nigeria,0,5,3285,9,2193.32,1
TXN9434,CUST313,41,62890,2304.78,UPI,Restaurant,Web,UK,1,4,997,6,1307.78,1
TXN9435,CUST1917,70,441706,6873.15,POS,Travel,Web,USA,1,3,4518,2,2355.15,0
TXN9436,CUST751,58,488623,2120.48,POS,Electronics,Web,UK,1,1,2331,6,210.52,0
TXN9437,CUST1855,20,403008,3931.09,UPI,Electronics,Web,India,1,2,4401,9,469.91,0
TXN9438,CUST1756,56,150445,6310.54,ATM,Electronics,Mobile,UK,0,3,4484,9,1826.54,0
TXN9439,CUST774,67,312821,1211.96,ATM,Restaurant,Web,USA,1,4,3205,1,1993.04,1
TXN9440,CUST320,21,392983,2254.95,ATM,Grocery,Mobile,Nigeria,1,1,1851,5,403.95,0
TXN9441,CUST650,45,105507,675.27,ATM,Travel,Mobile,Nigeria,0,2,1623,2,947.73,0
TXN9442,CUST555,46,134634,5013.1,POS,Restaurant,Web,India,0,2,3848,5,1165.1,0
TXN9443,CUST65,44,151111,2987.65,ATM,Grocery,Mobile,India,0,2,2111,2,876.65,0
TXN9444,CUST743,41,89978,194.93,ATM,Electronics,Mobile,UK,1,4,4261,1,4066.07,1
TXN9445,CUST137,34,494691,3894.56,Online,Travel,Web,UK,1,2,4009,5,114.44,0
TXN9446,CUST731,28,211162,2366.16,ATM,Travel,Mobile,UK,1,1,2340,2,26.16,0
TXN9447,CUST562,32,469031,4211.05,ATM,Electronics,Web,UK,0,0,2347,8,1864.05,0
TXN9448,CUST1814,30,11675,1536.88,Online,Grocery,Mobile,USA,0,5,2815,1,1278.12,1
TXN9449,CUST588,55,202126,2769.29,ATM,Grocery,Mobile,USA,0,5,1686,8,1083.29,1
TXN9450,CUST115,27,480079,290.53,Online,Grocery,Web,Nigeria,1,3,4217,7,3926.47,0
TXN9451,CUST246,35,393718,1367.33,Online,Grocery,Web,India,0,4,1201,10,166.33,1
TXN9452,CUST1141,50,197376,5228.37,UPI,Grocery,Mobile,India,1,4,3834,6,1394.37,1
TXN9453,CUST1901,35,243418,1670.0,ATM,Restaurant,Mobile,India,0,1,3466,5,1796.0,0
TXN9454,CUST455,62,485550,430.6,UPI,Electronics,Mobile,Nigeria,1,1,520,7,89.4,0
TXN9455,CUST1892,39,64544,861.54,Online,Grocery,Web,Nigeria,0,3,527,8,334.54,0
TXN9456,CUST1941,40,67358,10418.75,UPI,Grocery,Web,USA,1,3,4941,10,5477.75,0
TXN9457,CUST827,32,308654,1784.83,Online,Travel,Mobile,India,0,2,1201,5,583.83,0
TXN9458,CUST1375,34,79232,510.5,Online,Grocery,Mobile,India,0,0,1298,6,787.5,0
TXN9459,CUST529,38,481648,8096.47,UPI,Grocery,Web,UK,0,5,4819,3,3277.47,1
TXN9460,CUST311,30,434403,828.2,ATM,Electronics,Mobile,USA,0,0,594,9,234.2,0
TXN9461,CUST1744,22,62385,2576.42,ATM,Electronics,Web,USA,0,2,4647,9,2070.58,0
TXN9462,CUST416,67,457407,4685.14,UPI,Grocery,Mobile,Nigeria,1,4,4703,7,17.86,1
TXN9463,CUST359,44,476528,947.43,ATM,Travel,Web,Nigeria,1,3,2550,7,1602.57,0
TXN9464,CUST595,38,244037,2824.85,POS,Travel,Web,USA,0,5,2752,9,72.85,1
TXN9465,CUST1025,44,288682,3120.37,Online,Electronics,Mobile,India,1,2,4040,4,919.63,0
TXN9466,CUST114,29,360587,3007.4,UPI,Grocery,Web,USA,1,0,4556,4,1548.6,0
TXN9467,CUST997,32,436423,346.89,ATM,Restaurant,Mobile,India,1,1,1037,7,690.11,0
TXN9468,CUST1170,53,196333,2248.79,UPI,Grocery,Web,India,1,4,3804,9,1555.21,1
TXN9469,CUST1475,32,497361,8086.37,Online,Travel,Mobile,USA,0,4,4642,4,3444.37,1
TXN9470,CUST1825,70,209544,4375.8,UPI,Grocery,Mobile,USA,1,3,3836,4,539.8,0
TXN9471,CUST1954,43,465104,1342.85,ATM,Grocery,Mobile,Nigeria,0,0,3674,9,2331.15,0
TXN9472,CUST176,45,314121,1770.54,UPI,Restaurant,Mobile,Nigeria,1,2,1943,7,172.46,0
TXN9473,CUST1503,31,372419,1083.94,ATM,Grocery,Web,India,0,4,1154,10,70.06,1
TXN9474,CUST655,20,466535,6040.64,Online,Electronics,Web,USA,0,1,4460,6,1580.64,0
TXN9475,CUST10,50,372024,2861.03,UPI,Grocery,Mobile,USA,0,0,3293,10,431.97,0
TXN9476,CUST695,39,114380,1286.62,ATM,Restaurant,Mobile,India,0,2,2610,6,1323.38,0
TXN9477,CUST165,63,118251,2313.42,Online,Grocery,Web,UK,0,1,2455,1,141.58,0
TXN9478,CUST1265,44,369653,4989.45,ATM,Restaurant,Mobile,Nigeria,0,5,3067,4,1922.45,1
TXN9479,CUST1740,24,264920,956.61,POS,Restaurant,Mobile,Nigeria,0,3,1793,6,836.39,0
TXN9480,CUST1771,23,120278,100.0,Online,Travel,Web,UK,1,3,884,6,784.0,0
TXN9481,CUST775,45,136643,3348.09,ATM,Electronics,Web,USA,1,1,3166,9,182.09,0
TXN9482,CUST621,38,414144,696.07,Online,Electronics,Web,India,0,1,1051,6,354.93,0
TXN9483,CUST169,40,134229,1987.51,Online,Electronics,Web,India,0,2,3364,1,1376.49,0
TXN9484,CUST1175,47,447246,6884.72,Online,Grocery,Mobile,UK,1,5,4741,1,2143.72,1
TXN9485,CUST1140,34,440634,100.0,POS,Electronics,Mobile,India,1,0,1188,4,1088.0,0
TXN9486,CUST1287,57,468467,601.41,ATM,Electronics,Web,UK,0,1,1312,3,710.59,0
TXN9487,CUST1674,36,346919,6210.54,ATM,Grocery,Web,Nigeria,0,5,3316,5,2894.54,1
TXN9488,CUST553,49,332884,950.21,ATM,Travel,Web,India,0,0,1531,9,580.79,0
TXN9489,CUST172,43,295271,448.23,POS,Restaurant,Web,USA,0,2,506,8,57.77,0
TXN9490,CUST25,19,498836,9562.43,ATM,Electronics,Web,India,1,3,4835,6,4727.43,0
TXN9491,CUST758,30,40889,1504.5,POS,Grocery,Web,UK,1,5,1454,2,50.5,1
TXN9492,CUST646,49,197933,1966.89,POS,Travel,Web,USA,1,1,1462,7,504.89,0
TXN9493,CUST1783,33,285581,2081.42,POS,Electronics,Web,India,0,2,2522,9,440.58,0
TXN9494,CUST531,38,156424,5220.8,ATM,Grocery,Web,UK,1,0,4959,1,261.8,0
TXN9495,CUST1762,29,64646,2180.5,Online,Electronics,Web,Nigeria,0,5,3932,10,1751.5,1
TXN9496,CUST596,44,314002,150.47,ATM,Restaurant,Web,Nigeria,0,5,1217,4,1066.53,1
TXN9497,CUST1898,44,59330,1812.42,UPI,Electronics,Mobile,USA,1,2,1329,10,483.42,0
TXN9498,CUST1625,46,332768,6541.45,POS,Travel,Web,India,1,2,4929,3,1612.45,0
TXN9499,CUST850,41,335135,2263.49,UPI,Restaurant,Web,Nigeria,0,3,3054,10,790.51,0
TXN9500,CUST1022,54,54548,1007.12,Online,Grocery,Mobile,India,0,3,641,8,366.12,0
TXN9501,CUST250,35,366989,1222.27,UPI,Electronics,Web,USA,0,4,1343,9,120.73,1
TXN9502,CUST114,22,304456,2388.87,UPI,Electronics,Web,India,1,1,2261,1,127.87,0
TXN9503,CUST475,61,129325,2932.92,POS,Restaurant,Web,Nigeria,1,4,4149,7,1216.08,1
TXN9504,CUST1829,50,217801,854.66,UPI,Travel,Web,Nigeria,1,3,1272,6,417.34,0
TXN9505,CUST928,20,16968,2363.66,Online,Travel,Mobile,India,1,4,4164,2,1800.34,1
TXN9506,CUST828,40,466313,6476.51,POS,Travel,Web,UK,1,4,4851,10,1625.51,1
TXN9507,CUST383,29,97889,1541.57,ATM,Grocery,Mobile,India,1,5,1314,2,227.57,1
TXN9508,CUST1054,47,20465,955.64,ATM,Travel,Mobile,UK,1,0,1871,10,915.36,0
TXN9509,CUST510,59,469253,1037.45,POS,Restaurant,Web,USA,0,0,715,10,322.45,0
TXN9510,CUST511,28,343139,3899.87,ATM,Restaurant,Web,Nigeria,0,2,4245,1,345.13,0
TXN9511,CUST1631,27,121491,1069.77,POS,Electronics,Mobile,UK,1,3,2665,9,1595.23,0
TXN9512,CUST157,32,217443,4018.72,Online,Restaurant,Mobile,USA,0,5,3446,6,572.72,1
TXN9513,CUST227,25,31766,1628.59,UPI,Restaurant,Web,UK,1,1,2543,4,914.41,0
TXN9514,CUST696,61,153391,1663.3,Online,Restaurant,Mobile,UK,0,5,1572,4,91.3,1
TXN9515,CUST75,28,185143,1533.66,POS,Electronics,Mobile,USA,0,4,1688,5,154.34,1
TXN9516,CUST1420,57,496474,6575.81,UPI,Restaurant,Web,USA,0,0,4885,5,1690.81,0
TXN9517,CUST1481,41,470426,5538.59,UPI,Travel,Web,India,0,2,2846,2,2692.59,0
TXN9518,CUST14,57,62145,2367.68,Online,Grocery,Web,Nigeria,1,2,2697,10,329.32,0
TXN9519,CUST87,65,276966,4930.11,POS,Restaurant,Web,UK,0,5,4598,10,332.11,1
TXN9520,CUST783,65,279383,905.1,Online,Electronics,Mobile,USA,1,0,4272,7,3366.9,0
TXN9521,CUST459,41,493448,1230.9,UPI,Electronics,Web,USA,0,3,1419,5,188.1,0
TXN9522,CUST1043,42,67083,1616.31,Online,Grocery,Web,UK,0,2,4540,1,2923.69,0
TXN9523,CUST334,45,299275,1859.46,POS,Electronics,Mobile,Nigeria,0,5,4359,10,2499.54,1
TXN9524,CUST1735,23,240161,4656.27,UPI,Electronics,Mobile,India,0,0,3299,4,1357.27,0
TXN9525,CUST802,65,85698,6593.3,POS,Travel,Mobile,UK,1,0,3411,3,3182.3,0
TXN9526,CUST364,21,468821,100.0,UPI,Grocery,Web,UK,0,3,3855,3,3755.0,0
TXN9527,CUST1116,42,447539,5215.35,UPI,Travel,Mobile,Nigeria,1,1,4913,6,302.35,0
TXN9528,CUST1240,67,424094,1205.47,UPI,Travel,Mobile,USA,1,2,1764,6,558.53,0
TXN9529,CUST1956,37,264828,867.87,UPI,Grocery,Web,India,1,3,3123,10,2255.13,0
TXN9530,CUST1353,64,386323,1760.36,ATM,Grocery,Mobile,Nigeria,0,2,2121,7,360.64,0
TXN9531,CUST528,30,147829,2553.48,POS,Restaurant,Mobile,Nigeria,0,1,2176,3,377.48,0
TXN9532,CUST1972,27,276334,2340.23,Online,Restaurant,Mobile,India,0,4,1589,10,751.23,1
TXN9533,CUST642,70,97507,1080.29,UPI,Restaurant,Web,Nigeria,0,2,806,2,274.29,0
TXN9534,CUST1795,31,392384,1302.63,ATM,Travel,Mobile,India,1,2,2991,3,1688.37,0
TXN9535,CUST1425,25,345784,100.0,POS,Grocery,Mobile,UK,1,3,572,1,472.0,0
TXN9536,CUST1010,43,247530,1924.56,Online,Grocery,Web,Nigeria,0,2,1984,9,59.44,0
TXN9537,CUST894,41,48149,8141.5,Online,Restaurant,Web,USA,0,2,4841,4,3300.5,0
TXN9538,CUST1916,44,154304,5685.84,ATM,Electronics,Mobile,India,1,4,3922,9,1763.84,1
TXN9539,CUST109,44,70160,2351.27,POS,Grocery,Mobile,Nigeria,1,2,1695,7,656.27,0
TXN9540,CUST431,45,145486,5634.76,Online,Travel,Web,UK,1,2,2920,2,2714.76,0
TXN9541,CUST918,65,126819,4500.25,Online,Grocery,Web,UK,1,1,4048,6,452.25,0
TXN9542,CUST1982,62,49931,3145.63,UPI,Grocery,Mobile,Nigeria,0,3,2025,1,1120.63,0
TXN9543,CUST966,67,418338,5975.53,Online,Grocery,Web,India,1,1,4422,7,1553.53,0
TXN9544,CUST418,41,68691,3144.04,ATM,Restaurant,Web,USA,0,4,4509,8,1364.96,1
TXN9545,CUST830,28,11146,1369.51,Online,Electronics,Mobile,UK,1,0,698,10,671.51,0
TXN9546,CUST758,56,399904,1767.64,POS,Electronics,Mobile,India,1,1,1234,10,533.64,0
TXN9547,CUST1945,29,453687,1601.25,UPI,Travel,Mobile,Nigeria,0,3,1088,5,513.25,0
TXN9548,CUST558,47,26189,7441.79,Online,Electronics,Mobile,USA,0,0,4462,1,2979.79,0
TXN9549,CUST742,41,285526,1092.64,POS,Restaurant,Web,Nigeria,0,4,2149,4,1056.36,1
TXN9550,CUST1850,64,149048,1187.07,POS,Grocery,Mobile,UK,0,2,2106,9,918.93,0
TXN9551,CUST1800,63,271056,1508.19,POS,Grocery,Web,India,0,2,3798,10,2289.81,0
TXN9552,CUST1167,70,259547,6182.88,UPI,Electronics,Web,Nigeria,1,4,4870,6,1312.88,1
TXN9553,CUST992,28,132002,4619.94,Online,Grocery,Web,Nigeria,0,1,3393,7,1226.94,0
TXN9554,CUST542,49,216292,593.98,ATM,Grocery,Web,USA,0,0,2316,8,1722.02,0
TXN9555,CUST438,24,393512,7424.75,UPI,Electronics,Web,UK,0,2,4959,7,2465.75,0
TXN9556,CUST1639,34,185194,4454.35,Online,Grocery,Mobile,USA,1,1,1947,10,2507.35,0
TXN9557,CUST1354,23,152099,2191.5,POS,Restaurant,Web,Nigeria,1,4,4504,2,2312.5,1
TXN9558,CUST1660,54,214024,1163.72,ATM,Grocery,Mobile,Nigeria,1,0,2396,6,1232.28,0
TXN9559,CUST667,55,473151,3008.6,POS,Grocery,Web,India,1,0,4356,2,1347.4,0
TXN9560,CUST522,40,223854,3169.45,UPI,Grocery,Mobile,India,0,0,4076,9,906.55,0
TXN9561,CUST1900,48,246226,4310.32,UPI,Grocery,Mobile,India,0,4,3316,10,994.32,1
TXN9562,CUST1723,64,90611,1903.65,ATM,Grocery,Mobile,Nigeria,1,2,1118,8,785.65,0
TXN9563,CUST338,53,109754,1069.72,ATM,Grocery,Mobile,USA,0,4,1539,10,469.28,1
TXN9564,CUST346,70,197702,1338.86,UPI,Grocery,Mobile,UK,1,4,1552,7,213.14,1
TXN9565,CUST260,61,320193,5397.2,Online,Travel,Mobile,Nigeria,0,1,4058,1,1339.2,0
TXN9566,CUST1446,60,328359,1848.95,Online,Grocery,Web,Nigeria,0,1,1289,10,559.95,0
TXN9567,CUST425,59,176945,2919.23,UPI,Restaurant,Mobile,Nigeria,1,5,3927,7,1007.77,1
TXN9568,CUST901,29,296722,5887.21,Online,Restaurant,Mobile,USA,1,5,3986,7,1901.21,1
TXN9569,CUST628,63,161367,2112.1,ATM,Restaurant,Mobile,USA,0,4,4569,6,2456.9,1
TXN9570,CUST675,31,153867,2999.8,UPI,Travel,Web,India,0,1,2962,4,37.8,0
TXN9571,CUST80,26,33412,3044.24,UPI,Restaurant,Web,India,1,2,4318,4,1273.76,0
TXN9572,CUST741,46,468462,2357.38,UPI,Electronics,Web,UK,0,2,2462,8,104.62,0
TXN9573,CUST1062,25,330496,3363.98,UPI,Grocery,Mobile,India,0,2,3427,8,63.02,0
TXN9574,CUST1424,60,258966,3043.53,POS,Restaurant,Mobile,USA,0,0,3107,3,63.47,0
TXN9575,CUST390,61,369777,3966.72,POS,Travel,Web,Nigeria,0,1,3371,2,595.72,0
TXN9576,CUST1710,45,214229,3650.22,ATM,Electronics,Mobile,USA,1,0,3855,3,204.78,0
TXN9577,CUST321,34,265971,5175.2,Online,Electronics,Mobile,USA,1,1,3546,10,1629.2,0
TXN9578,CUST670,18,488403,1718.97,POS,Electronics,Web,UK,0,0,2432,10,713.03,0
TXN9579,CUST1482,60,486272,2575.18,UPI,Electronics,Web,Nigeria,0,4,3056,4,480.82,1
TXN9580,CUST453,24,31155,1645.53,ATM,Electronics,Web,UK,1,0,1957,7,311.47,0
TXN9581,CUST1251,23,325671,1884.03,UPI,Restaurant,Web,UK,0,3,1210,2,674.03,0
TXN9582,CUST1693,43,281009,392.78,UPI,Restaurant,Mobile,USA,1,0,561,7,168.22,0
TXN9583,CUST363,37,277552,3116.2,UPI,Grocery,Mobile,Nigeria,1,3,3077,1,39.2,0
TXN9584,CUST1302,60,98845,1970.24,ATM,Restaurant,Mobile,USA,0,4,1092,5,878.24,1
TXN9585,CUST175,56,244215,2586.23,POS,Electronics,Mobile,USA,1,4,3834,4,1247.77,1
TXN9586,CUST228,65,200238,6153.26,POS,Travel,Web,Nigeria,1,3,3873,1,2280.26,0
TXN9587,CUST240,48,78106,682.6,POS,Grocery,Mobile,USA,1,1,594,5,88.6,0
TXN9588,CUST957,38,115213,2699.42,POS,Electronics,Mobile,UK,0,4,2842,2,142.58,1
TXN9589,CUST485,50,60887,3214.1,UPI,Restaurant,Mobile,UK,0,1,2454,7,760.1,0
TXN9590,CUST1982,66,455187,4256.78,ATM,Travel,Web,Nigeria,0,4,2890,1,1366.78,1
TXN9591,CUST947,69,160220,5176.96,POS,Travel,Web,USA,0,1,3916,3,1260.96,0
TXN9592,CUST1955,25,462301,3980.98,ATM,Restaurant,Mobile,Nigeria,0,3,3081,7,899.98,0
TXN9593,CUST894,32,121338,497.17,Online,Restaurant,Web,Nigeria,1,4,572,1,74.83,1
TXN9594,CUST1839,34,67491,1215.44,POS,Travel,Web,USA,0,2,879,2,336.44,0
TXN9595,CUST1297,63,161095,1454.01,UPI,Electronics,Web,India,0,0,1825,5,370.99,0
TXN9596,CUST1614,26,161388,839.13,UPI,Travel,Mobile,Nigeria,0,4,943,8,103.87,1
TXN9597,CUST360,58,18787,1830.74,Online,Travel,Mobile,USA,0,0,2891,3,1060.26,0
TXN9598,CUST761,24,152205,543.78,ATM,Grocery,Web,UK,1,5,3198,8,2654.22,1
TXN9599,CUST165,69,326009,2071.45,UPI,Grocery,Mobile,Nigeria,0,2,1167,3,904.45,0
TXN9600,CUST1544,24,304810,1572.07,Online,Travel,Mobile,Nigeria,0,0,998,10,574.07,0
TXN9601,CUST88,52,151781,5827.23,Online,Electronics,Web,UK,1,4,4270,10,1557.23,1
TXN9602,CUST1450,38,82925,4404.44,Online,Grocery,Mobile,USA,1,4,4789,9,384.56,1
TXN9603,CUST626,59,357678,2504.18,UPI,Restaurant,Mobile,UK,0,4,4867,5,2362.82,1
TXN9604,CUST1289,39,403870,3824.18,Online,Travel,Mobile,UK,1,3,2129,1,1695.18,0
TXN9605,CUST807,18,22477,2038.81,ATM,Travel,Mobile,USA,0,3,2117,5,78.19,0
TXN9606,CUST952,60,47843,1351.72,Online,Grocery,Web,UK,0,3,777,6,574.72,0
TXN9607,CUST1669,31,277685,432.13,POS,Restaurant,Mobile,UK,0,0,2024,6,1591.87,0
TXN9608,CUST1145,49,148005,647.16,POS,Travel,Mobile,India,0,2,1634,1,986.84,0
TXN9609,CUST1919,51,394557,825.29,UPI,Travel,Web,USA,0,1,858,10,32.71,0
TXN9610,CUST1072,45,292915,3136.56,POS,Grocery,Mobile,India,0,5,1818,10,1318.56,1
TXN9611,CUST1512,38,25676,1448.34,UPI,Travel,Web,Nigeria,1,2,1779,10,330.66,0
TXN9612,CUST524,39,221827,1117.4,UPI,Grocery,Mobile,USA,1,1,2747,4,1629.6,0
TXN9613,CUST1808,30,194731,919.29,UPI,Electronics,Web,Nigeria,1,3,1724,1,804.71,0
TXN9614,CUST654,64,370727,998.41,POS,Electronics,Web,Nigeria,0,4,1055,7,56.59,1
TXN9615,CUST1725,35,327040,2354.93,POS,Travel,Web,UK,0,3,1689,2,665.93,0
TXN9616,CUST29,59,136870,2538.15,UPI,Travel,Web,Nigeria,0,4,2729,1,190.85,1
TXN9617,CUST331,31,195659,2325.22,POS,Restaurant,Mobile,Nigeria,0,5,4161,2,1835.78,1
TXN9618,CUST1917,60,427125,2832.08,UPI,Restaurant,Web,USA,0,2,2595,6,237.08,0
TXN9619,CUST951,26,15211,4656.61,UPI,Electronics,Web,USA,1,0,3546,2,1110.61,0
TXN9620,CUST979,20,356457,4883.17,POS,Travel,Mobile,USA,1,5,2809,1,2074.17,1
